R_4OH_TRZ_GLC_GLCAASEepp 8.2309
R_4OH_TRZ_GLCabc 11.0035
R_4OH_TRZ_GLCt 11.0035
R_4OH_TRZ_GLCt2 11.0035
R_4OH_TRZ_GLCt2pp 7.75328
R_4OH_TRZ_GLCtex 7.75328
R_4OH_TRZte 11.0035
R_4OH_TRZtepp 7.75328
R_4OH_TRZtex 7.75328
R_4OH_VCZ_GLC_GLCAASE 7.75328
R_4OH_VCZ_GLC_GLCAASEe 11.0035
R_4OH_VCZ_GLC_GLCAASEepp 8.2309
R_4OH_VCZ_GLCabc 11.0035
R_4OH_VCZ_GLCt 11.0035
R_4OH_VCZ_GLCt2 11.0035
R_4OH_VCZ_GLCt2pp 7.75328
R_4OH_VCZ_GLCtex 7.75328
R_4OH_VCZte 11.0035
R_4OH_VCZtepp 7.75328
R_4OH_VCZtex 7.75328
R_56DFURADH 1.15001
R_56DFURADHepp 9.83887
R_5A3OHEXCLE 11.0035
R_5AIZCDC 1.12532
R_5AOPt2 11.0035
R_5APTLPO 8.22573
R_5APTNt2r 11.0035
R_5APTNt2rpp 11.0035
R_5APTNtex 11.0035
R_5ASAabc 11.0035
R_5ASAabcpp 8.20478
R_5ASAp 11.0035
R_5ASAppp 1.53078
R_5ASAt2r 11.0035
R_5ASAt2rpp 1.67054
R_5ASAtex 1.34846
R_5BDHTOR 1.75393
R_5C2O3EDCL 8.2309
R_5C2O3EDDC 1.17411
R_5CM2HMUDI 1.17411
R_5CMHMSADH 9.84004
R_5DGCLURI 3.31592
R_5DGLCNR 1.51398
R_5DOAN 1.1
R_5FCHDCOR 7.7509
R_5FMFURT 9.83682
R_5FURADH 9.83946
R_5FURAt 11.0035
R_5FURAtex 1.15001
R_5FURAtpp 1.15001
R_5GLUP5T1 1.1
R_5GLUP5T2 1.1
R_5GP5GT 8.2309
R_5GPAA5GT 8.2309
R_5GPEPGT 8.2309
R_5GPT5GT 8.2309
R_5H2PENTCOAD 9.84034
R_5HCOHOR 8.23053
R_5HISAH 1.19764
R_5HLTDL 1.2431
R_5HMDOCPT 1.79315
R_5HOXINDACTO2OX 1.36826
R_5HTRPt2 11.0035
R_5HTRPt2pp 3.34831
R_5HTRPtex 3.34831
R_5HVALCOADH 9.84034
R_5HVALCOAT 9.84034
R_5HVALDH 9.84034
R_5HXKYNDCL 1.2431
R_5MTAte 11.0035
R_5MTAtepp 1.69912
R_5MTAtex 1.69912
R_5MTHCYST 1.12532
R_5MTHFCL 9.84034
R_5MTHFGLUNFT 1.26508
R_5MTHFOR 11.0035
R_5MTHFOX 11.0035
R_5MTHFtex 7.78311
R_5MTHGLUS 3.40259
R_5OHFVSGLU_GLCAASE 7.75328
R_5OHFVSGLU_GLCAASEe 11.0035
R_5OHFVSGLU_GLCAASEepp 8.2309
R_5OHFVSGLUabc 11.0035
R_5OHFVSGLUt 11.0035
R_5OHFVSGLUt2 11.0035
R_5OHFVSGLUt2pp 7.75328
R_5OHFVSGLUtex 7.75328
R_5OHFVSte 11.0035
R_5OHFVStepp 7.75328
R_5OHFVStex 7.75328
R_5OH_SULFP_GLC_GLCAASE 7.75328
R_5OH_SULFP_GLC_GLCAASEe 11.0035
R_5OH_SULFP_GLC_GLCAASEepp 8.2309
R_5OH_SULFP_GLCabc 11.0035
R_5OH_SULFP_GLCt 11.0035
R_5OH_SULFP_GLCt2 11.0035
R_5OH_SULFP_GLCt2pp 7.75328
R_5OH_SULFP_GLCtex 7.75328
R_5OH_SULFPte 11.0035
R_5OH_SULFPtepp 7.75328
R_5OH_SULFPtex 7.75328
R_6AMHNTAH 8.2309
R_6BHGLZGLC_GLCAASE 7.75328
R_6BHGLZGLC_GLCAASEe 11.0035
R_6BHGLZGLC_GLCAASEepp 8.2309
R_6BHGLZGLCabc 11.0035
R_6BHGLZGLCt 11.0035
R_6BHGLZGLCt2 11.0035
R_6BHGLZGLCt2pp 7.75328
R_6BHGLZGLCtex 7.75328
R_6BHGLZte 11.0035
R_6BHGLZtepp 7.75328
R_6BHGLZtex 7.75328
R_6OHFVSGLU_GLCAASE 7.75328
R_6OHFVSGLU_GLCAASEe 11.0035
R_6OHFVSGLU_GLCAASEepp 8.2309
R_6OHFVSGLUabc 11.0035
R_6OHFVSGLUt 11.0035
R_6OHFVSGLUt2 11.0035
R_6OHFVSGLUt2pp 7.75328
R_6OHFVSGLUtex 7.75328
R_6OHFVSte 11.0035
R_6OHFVStepp 7.75328
R_6OHFVStex 7.75328
R_6P3HXI 1.79315
R_6PGALSZ 11.0035
R_6PGALSZ2i 8.2261
R_6PGCNOR 1.79315
R_6PHBG 7.21394
R_6PHBG2 7.2281
R_7AHSDH 7.78081
R_7AHSDHe 11.0035
R_7AHSDHepp 7.78081
R_7A_CZPtex 1.65595
R_7BHGLZGLCabc 11.0035
R_7BHGLZGLCt 11.0035
R_7BHGLZGLCt2 11.0035
R_7BHGLZGLCt2pp 7.75328
R_7BHGLZGLCtex 7.75328
R_7BHGLZ_GLCAASE 7.75328
R_7BHGLZ_GLCAASEe 11.0035
R_7BHGLZ_GLCAASEepp 8.2309
R_7BHGLZte 11.0035
R_7BHGLZtepp 7.75328
R_7BHGLZtex 7.75328
R_7DHCDCHOLtex 7.78081
R_7MXNTHNOR 11.0035
R_7MXTHNOR 11.0035
R_7OCHOLATEtex 7.78081
R_7OH_EFV_GLC_GLCAASE 7.75328
R_7OH_EFV_GLC_GLCAASEe 11.0035
R_7OH_EFV_GLC_GLCAASEepp 8.2309
R_7OH_EFV_GLCabc 11.0035
R_7OH_EFV_GLCt 11.0035
R_7OH_EFV_GLCt2 11.0035
R_7OH_EFV_GLCt2pp 7.75328
R_7OH_EFV_GLCtex 7.75328
R_7OH_EFVte 11.0035
R_7OH_EFVtepp 7.75328
R_7OH_EFVtex 7.75328
R_814DIOH_EFV_GLC_GLCAASE 7.75328
R_814DIOH_EFV_GLC_GLCAASEe 11.0035
R_814DIOH_EFV_GLC_GLCAASEepp 8.2309
R_814DIOH_EFV_GLCabc 11.0035
R_814DIOH_EFV_GLCt 11.0035
R_814DIOH_EFV_GLCt2 11.0035
R_814DIOH_EFV_GLCt2pp 7.75328
R_814DIOH_EFV_GLCtex 7.75328
R_814DIOH_EFVte 11.0035
R_814DIOH_EFVtepp 7.75328
R_814DIOH_EFVtex 7.75328
R_8OH_EFV_GLC_GLCAASE 7.75328
